city;lat;lng;country;iso3
Kitakata;37.6511;139.8748;Japan;JPN
Caiguantun;26.3363;105.9841;China;CHN
Nueva Gerona;21.8847;-82.8011;Cuba;CUB
Baiji;26.0231;106.9267;China;CHN
Ascoli Piceno;42.85;13.5833;Italy;ITA
Kirkby;53.48;-2.89;United Kingdom;GBR
Mauriti;-7.3833;-38.7667;Brazil;BRA
Los Banos;37.063;-120.8406;United States;USA
Río Cauto;20.5636;-76.9172;Cuba;CUB
Guacharachi;27.15;-107.3167;Mexico;MEX
Talagutong;6.27;125.67;Philippines;PHL
Kumta;14.4264;74.4122;India;IND
Busaar;2.6722;41.3225;Somalia;SOM
Littleton;39.5915;-105.0188;United States;USA
Cuautepec de Hinojosa;20.15;-98.4333;Mexico;MEX
Ortega;3.9167;-75.25;Colombia;COL
Sangarébougou;12.6842;-7.9278;Mali;MLI
Veldhoven;51.42;5.405;Netherlands;NLD
Canela;-29.3617;-50.8156;Brazil;BRA
Voi;-3.3906;38.5769;Kenya;KEN
Kanash;55.5069;47.4914;Russia;RUS
Warud;21.4167;78.4;India;IND
Ashburn;39.0277;-77.4714;United States;USA
Salisbury;51.07;-1.79;United Kingdom;GBR
Kariya;34.7517;134.3931;Japan;JPN
Gaya;11.8878;3.4467;Niger;NER
Lalian;31.8253;72.8027;Pakistan;PAK
Bāfq;31.6033;55.4003;Iran;IRN
Surčin;44.7919;20.2723;Serbia;SRB
Lábrea;-7.2589;-64.7978;Brazil;BRA
Kerkrade;50.8667;6.0667;Netherlands;NLD
Birāk;27.5333;14.2834;Libya;LBY
Carnot;4.94;15.87;Central African Republic;CAF
Ganapathivattam;11.67;76.28;India;IND
East Lansing;42.748;-84.4836;United States;USA
Olhão;37.026;-7.841;Portugal;PRT
San Pelayo;8.9667;-75.85;Colombia;COL
Fuxing;24.0341;120.4235;Taiwan;TWN
West Seneca;42.8374;-78.7509;United States;USA
Mbulu;-3.85;35.55;Tanzania;TZA
Palayan City;15.5422;121.0844;Philippines;PHL
Jipijapa;-1.3486;-80.5786;Ecuador;ECU
Gobārdānga;22.87;88.76;India;IND
Barra Velha;-26.6156;-48.6847;Brazil;BRA
Bountiful;40.8721;-111.8647;United States;USA
Erith;51.48;0.1778;United Kingdom;GBR
San Antonio Abad;37.6261;-0.9896;Spain;ESP
Nazarovo;56;90.3833;Russia;RUS
San Isidro;9.3403;-83.7338;Costa Rica;CRI
Ciudad de Huajuapam de León;17.8;-97.7667;Mexico;MEX
Keller;32.9335;-97.2256;United States;USA
Svitlovodsk;49.0503;33.2419;Ukraine;UKR
Karmiel;32.9136;35.2961;Israel;ISR
Vallenar;-28.5708;-70.7581;Chile;CHL
Morgan Hill;37.1325;-121.6419;United States;USA
Gaoua;10.3167;-3.1667;Burkina Faso;BFA
Rieti;42.4;12.8667;Italy;ITA
Saint-Eustache;45.57;-73.9;Canada;CAN
Weinheim;49.55;8.6667;Germany;DEU
Puławy;51.4167;21.9667;Poland;POL
Neustadt am Rübenberge;52.5;9.4667;Germany;DEU
Hinckley;52.5413;-1.3725;United Kingdom;GBR
Ruzayevka;54.0667;44.9333;Russia;RUS
Tayug;16.0267;120.7478;Philippines;PHL
Misséni;10.3167;-6.0769;Mali;MLI
Radā‘;14.4151;44.8371;Yemen;YEM
Talence;44.8;-0.584;France;FRA
Kelo;9.31;15.81;Chad;TCD
Jaraguá;-15.7397;-49.3347;Brazil;BRA
Webster;43.2294;-77.4454;United States;USA
Chimteppa;38.4667;68.7333;Tajikistan;TJK
Gračanica;44.6892;18.3022;Bosnia and Herzegovina;BIH
Sierra Vista;31.563;-110.3153;United States;USA
Cornélio Procópio;-23.1333;-50.65;Brazil;BRA
Vercelli;45.3256;8.4231;Italy;ITA
Manchester;39.9652;-74.3738;United States;USA
Ashton;53.4897;-2.0952;United Kingdom;GBR
Gaoua;10.3167;-3.1667;Burkina Faso;BFA
Drachten;53.1;6.1;Netherlands;NLD
Araquari;-26.3833;-48.7167;Brazil;BRA
Medemblik;52.6833;5.0333;Netherlands;NLD
Paterno;37.5667;14.9;Italy;ITA
Inongo;-1.95;18.2667;Congo (Kinshasa);COD
Banī ‘Ubayd;31.0234;31.6479;Egypt;EGY
Presidente Dutra;-5.29;-44.49;Brazil;BRA
Belfort;47.64;6.85;France;FRA
Garango;11.8;-0.55;Burkina Faso;BFA
Hassi Messaoud;31.7;6.0667;Algeria;DZA
Sayreville;40.4656;-74.3237;United States;USA
Basud;14.07;122.97;Philippines;PHL
Surbiton;51.394;-0.307;United Kingdom;GBR
Numata;36.646;139.0442;Japan;JPN
Puertollano;38.6833;-4.1167;Spain;ESP
Marau;-28.4489;-52.2;Brazil;BRA
Massigui;11.8667;-6.7667;Mali;MLI
Montemorelos;25.1872;-99.8267;Mexico;MEX
Castleford;53.716;-1.356;United Kingdom;GBR
Chalungalpādam;9.549;76.3237;India;IND
Aguilar;15.8899;120.2379;Philippines;PHL
Bingmei;25.7408;108.9023;China;CHN
Aksay;47.25;39.8667;Russia;RUS
Nova Kakhovka;46.755;33.375;Ukraine;UKR
Concepción;-23.4;-57.43;Paraguay;PRY
Inuma;36.0001;139.6242;Japan;JPN
Krosno;49.6833;21.75;Poland;POL
Arantāngi;10.1686;78.992;India;IND
Nāyudupet;13.9;79.9;India;IND
Maracaju;-21.6139;-55.1678;Brazil;BRA
Caeté;-19.88;-43.67;Brazil;BRA
Alfortville;48.805;2.4239;France;FRA
Haugesund;59.4464;5.2983;Norway;NOR
Bắc Kạn;22.1333;105.8333;Vietnam;VNM
Sundargarh;22.12;84.03;India;IND
Abqaiq;25.935;49.6661;Saudi Arabia;SAU
Chalon-sur-Saône;46.7806;4.8528;France;FRA
Odenton;39.0661;-76.6938;United States;USA
Prievidza;48.7711;18.6217;Slovakia;SVK
Biləcəri;40.4314;49.8081;Azerbaijan;AZE
Heusden;51.6833;5.1333;Netherlands;NLD
Slavonski Brod;45.1667;18.0167;Croatia;HRV
Shchūchīnsk;52.9333;70.2;Kazakhstan;KAZ
Lapa;-25.77;-49.7158;Brazil;BRA
Cleveland Heights;41.5113;-81.5636;United States;USA
Pakxan;18.3964;103.6558;Laos;LAO
Batroûn;34.25;35.65;Lebanon;LBN
Shaḩḩāt;32.825;21.8581;Libya;LBY
Parma;65.923;57.403;Russia;RUS
Kutum;14.2056;24.65;Sudan;SDN
Nimule;3.5961;32.0636;South Sudan;SSD
Jedeïda;36.8333;9.9167;Tunisia;TUN
Baba I;6.0622;10.4903;Cameroon;CMR
Mladá Boleslav;50.4125;14.9044;Czechia;CZE
Rabinal;15.068;-90.489;Guatemala;GTM
Mahālingpur;16.38;75.12;India;IND
Bhāyala;22.8335;72.3643;India;IND
Nalegaon;18.4167;76.8167;India;IND
Muddebihāl;16.33;76.13;India;IND
Kedgaon;18.43;74.35;India;IND
Sachīn;21.08;72.88;India;IND
Ālamūru;16.7833;81.9;India;IND
Qarabulaq;42.5167;69.8;Kazakhstan;KAZ
Dīg;27.47;77.33;India;IND
Hekou;22.5125;103.9586;China;CHN
Tank;32.13;70.23;Pakistan;PAK
Næstved;55.225;11.7583;Denmark;DNK
Barnagar;23.0489;75.378;India;IND
Brianka;48.5133;38.6431;Ukraine;UKR
Marhanets;47.6447;34.6042;Ukraine;UKR
Tres Valles;18.1667;-96.0167;Mexico;MEX
Angadanan;16.7571;121.7479;Philippines;PHL
Timbó;-26.8228;-49.2719;Brazil;BRA
Acopiara;-6.1;-39.45;Brazil;BRA
Maria Aurora;15.7967;121.4737;Philippines;PHL
Gallatin;36.3782;-86.4698;United States;USA
Āstāneh-ye Ashrafīyeh;37.2658;49.9431;Iran;IRN
Plainfield;41.6207;-88.2253;United States;USA
Nadym;65.5333;72.5167;Russia;RUS
Yatağan;37.3425;28.1394;Turkey;TUR
Palm Springs;33.8017;-116.5382;United States;USA
Mount Laurel;39.9483;-74.9047;United States;USA
Seregno;45.65;9.2;Italy;ITA
Lancaster;42.9099;-78.6378;United States;USA
Pederneiras;-22.3517;-48.775;Brazil;BRA
Catford;51.4452;-0.0207;United Kingdom;GBR
Tarnobrzeg;50.5833;21.6833;Poland;POL
Port Loko;8.7667;-12.7875;Sierra Leone;SLE
Borlänge;60.4856;15.4364;Sweden;SWE
Razgrad;43.5333;26.5167;Bulgaria;BGR
Charkhi Dādri;28.59;76.27;India;IND
Āz̄arshahr;37.7628;45.9758;Iran;IRN
Buguias;16.8033;120.8211;Philippines;PHL
Sagua de Tánamo;20.5858;-75.2417;Cuba;CUB
Shangshan;23.4792;115.6918;China;CHN
Shazhou;40.1376;94.6638;China;CHN
Dois Vizinhos;-26.0833;-53.05;Brazil;BRA
Volkhov;59.9167;32.3;Russia;RUS
Guledagudda;16.0502;75.79;India;IND
Al ‘Azīzīyah;32.9083;45.0667;Iraq;IRQ
Tateyama;34.9966;139.87;Japan;JPN
Bolívar;1.9708;-76.9694;Colombia;COL
Riverton;40.5176;-111.9636;United States;USA
West Lafayette;40.4432;-86.9238;United States;USA
Parigi;-7.6914;108.5372;Indonesia;IDN
Rāmeswaram;9.288;79.313;India;IND
Santiago Atitlán;14.6333;-91.2333;Guatemala;GTM
Meoqui;28.2722;-105.4819;Mexico;MEX
Xinji;38.4682;116.8918;China;CHN
Port Macquarie;-31.4333;152.9;Australia;AUS
Brentwood;35.9918;-86.7758;United States;USA
Lehrte;52.3667;9.9667;Germany;DEU
Colotenango;15.4167;-91.7167;Guatemala;GTM
Nasipit;8.99;125.34;Philippines;PHL
‘Ayn al ‘Arab;36.891;38.3536;Syria;SYR
Barru;-4.3587;119.6399;Indonesia;IDN
Mochudi;-24.4167;26.15;Botswana;BWA
Santa Bárbara;15.3167;-91.6167;Guatemala;GTM
Merksem;51.2428;4.4414;Belgium;BEL
Falkensee;52.5583;13.0917;Germany;DEU
Brühl;50.8333;6.9;Germany;DEU
Santana do Paraíso;-19.3639;-42.5689;Brazil;BRA
Manjuyod;9.68;123.15;Philippines;PHL
São Lourenço;-22.1167;-45.05;Brazil;BRA
Balcarce;-37.8456;-58.2578;Argentina;ARG
Jidd Ḩafş;26.219;50.538;Bahrain;BHR
Pemangkat;1.1768;108.9624;Indonesia;IDN
Sakura;36.6853;139.9664;Japan;JPN
Zwijndrecht;51.8167;4.65;Netherlands;NLD
Chichigalpa;12.5667;-87.0333;Nicaragua;NIC
Liuquancun;39.3658;116.3138;China;CHN
Xique-Xique;-10.8303;-42.7308;Brazil;BRA
Kimry;56.8667;37.35;Russia;RUS
Cutler Bay;25.5765;-80.3356;United States;USA
Cascina;43.6833;10.55;Italy;ITA
Itaberaí;-16.0083;-49.7961;Brazil;BRA
Worksop;53.3042;-1.1244;United Kingdom;GBR
Salon-de-Provence;43.6406;5.0972;France;FRA
San Pedro Perulapán;13.7667;-89.0333;El Salvador;SLV
Melūr;10.0313;78.3381;India;IND
Terracina;41.2833;13.25;Italy;ITA
Lake Ridge;38.6847;-77.3066;United States;USA
Whitney;36.1008;-115.0379;United States;USA
Dhupgāri;26.5889;89.0069;India;IND
Kafr al Baţţīkh;31.3234;31.7612;Egypt;EGY
Sapanca;40.6906;30.2703;Turkey;TUR
Sète;43.4053;3.6975;France;FRA
Pahrump;36.2235;-115.9974;United States;USA
Lodi;45.3167;9.5;Italy;ITA
Flores;16.9297;-89.8917;Guatemala;GTM
Yaopu;26.17;105.8489;China;CHN
Tangjiacun;20.8425;109.8469;China;CHN
Soliman;36.7;10.4833;Tunisia;TUN
Mount Pleasant;41.1119;-73.8121;United States;USA
Katipunan;8.5134;123.2847;Philippines;PHL
Zamalkā;33.5253;36.3528;Syria;SYR
Bhārella;23.5506;91.0566;Bangladesh;BGD
Kharan;28.5833;65.4167;Pakistan;PAK
Zouerate;22.7333;-12.4667;Mauritania;MRT
Pyu;18.4819;96.4369;Burma;MMR
Dowlaiswaram;16.9556;81.7931;India;IND
North Lauderdale;26.2113;-80.2209;United States;USA
Concepcion;11.2;123.1;Philippines;PHL
Portugalete;43.3194;-3.0194;Spain;ESP
Dolores;12.0378;125.4828;Philippines;PHL
Conceição do Araguaia;-7.5539;-49.7128;Brazil;BRA
Xiluo;23.7827;120.4551;Taiwan;TWN
Jacaltenango;15.6667;-91.7333;Guatemala;GTM
Kitgum;3.2889;32.8778;Uganda;UGA
Fairfield;39.3301;-84.5409;United States;USA
Sainthia;23.9451;87.6803;India;IND
Gogrial;8.53;28.1;South Sudan;SSD
Mamanguape;-6.8375;-35.1267;Brazil;BRA
Grabouw;-34.15;19.0167;South Africa;ZAF
Upper Bicutan;14.4873;121.0503;Philippines;PHL
Wentzville;38.8153;-90.8669;United States;USA
Istres;43.5151;4.9895;France;FRA
Augusto Correa;-1.0272;-46.6446;Brazil;BRA
Tori-Bossito;6.5031;2.145;Benin;BEN
Alcamo;37.9778;12.9639;Italy;ITA
Guisa;20.2608;-76.5381;Cuba;CUB
Jangamguda;17.6238;78.6251;India;IND
Arboletes;8.8517;-76.4283;Colombia;COL
Cayambe;0.0439;-78.1561;Ecuador;ECU
Salem;42.5129;-70.9021;United States;USA
Mawlaik;23.2833;94.0833;Burma;MMR
Mantes-la-Jolie;48.9908;1.7172;France;FRA
Piendamó;2.6408;-76.5284;Colombia;COL
Garça;-22.2153;-49.6511;Brazil;BRA
San Vicente;-35.0167;-58.4167;Argentina;ARG
Fond du Lac;43.7718;-88.4397;United States;USA
Seferhisar;38.2;26.8333;Turkey;TUR
Otwock;52.1167;21.2667;Poland;POL
Gori;41.9667;44.1;Georgia;GEO
Nsawam;5.8;-0.35;Ghana;GHA
Culasi;11.4272;122.056;Philippines;PHL
Jalacingo;19.8;-97.3;Mexico;MEX
Petatlán;17.5383;-101.2739;Mexico;MEX
Shekhupur;28.35;79.02;India;IND
Masuda;34.6747;131.8428;Japan;JPN
Tsiroanomandidy;-18.7698;46.05;Madagascar;MDG
Wiener Neustadt;47.8167;16.25;Austria;AUT
Rohnert Park;38.3479;-122.6965;United States;USA
Ellenabad;29.45;74.65;India;IND
Banaybanay;6.9664;126.0114;Philippines;PHL
San Pascual;13.1286;122.9775;Philippines;PHL
Mankato;44.1715;-93.9772;United States;USA
Moorhead;46.8673;-96.7461;United States;USA
Radomsko;51.0667;19.45;Poland;POL
Morley;53.7492;-1.6023;United Kingdom;GBR
Karvārakundu;11.1167;76.3333;India;IND
São Sebastião do Passé;-12.5128;-38.495;Brazil;BRA
Rāpūr;14.2015;79.5351;India;IND
Abū al Maţāmīr;30.9084;30.1485;Egypt;EGY
Siyāna;28.6269;78.0607;India;IND
Abovyan;40.2739;44.6256;Armenia;ARM
Angul;20.8381;85.0956;India;IND
Bacnotan;16.7197;120.3481;Philippines;PHL
Rājaldesar;28.03;74.47;India;IND
Robē;7.1167;40;Ethiopia;ETH
Elmadağ;39.9208;33.2308;Turkey;TUR
Tongoma;8.65;-11.0667;Sierra Leone;SLE
Yaoquan;34.5851;105.7262;China;CHN
Santo Antônio da Platina;-23.2667;-50.1;Brazil;BRA
Sandefjord;59.1306;10.2167;Norway;NOR
Bulalacao;12.325;121.343;Philippines;PHL
Dalli Rājhara;20.58;81.08;India;IND
Houbu;36.4167;112.9833;China;CHN
Svishtov;43.6167;25.35;Bulgaria;BGR
Nandigāma;16.7833;80.3;India;IND
Vlissingen;51.45;3.5667;Netherlands;NLD
Beigangwa;39.84;116.2033;China;CHN
San Jacinto;16.0725;120.4411;Philippines;PHL
San Juan y Martínez;22.2667;-83.8333;Cuba;CUB
Eqlīd;30.8928;52.6889;Iran;IRN
Kołobrzeg;54.1761;15.5761;Poland;POL
Iwanuma;38.1043;140.8702;Japan;JPN
Kaimana;-3.6444;133.6953;Indonesia;IDN
São Miguel d’Oeste;-26.7308;-53.5153;Brazil;BRA
Pagsanjan;14.27;121.45;Philippines;PHL
Changtoushang;19.3441;110.6096;China;CHN
The Colony;33.0925;-96.8976;United States;USA
Jisr ash Shughūr;35.8126;36.3176;Syria;SYR
Nanjō;26.1631;127.7706;Japan;JPN
Deinze;50.9833;3.5333;Belgium;BEL
General Mamerto Natividad;15.603;121.051;Philippines;PHL
Çayeli;40.75;41.0667;Turkey;TUR
Barwāh;22.2539;76.0385;India;IND
Chauk;20.8833;94.8167;Burma;MMR
Alaplı;41.1806;31.3861;Turkey;TUR
Pinneberg;53.6333;9.8;Germany;DEU
Labangan;7.8667;123.5167;Philippines;PHL
Bom Conselho;-9.17;-36.68;Brazil;BRA
Dráma;41.15;24.1467;Greece;GRC
Sonqor;34.7828;47.5983;Iran;IRN
Medak;18.046;78.263;India;IND
Kaarst;51.2167;6.6167;Germany;DEU
Talipparamba;12.0368;75.3601;India;IND
Huatan;24.0316;120.5579;Taiwan;TWN
Manakara;-22.15;48;Madagascar;MDG
İznik;40.4292;29.7211;Turkey;TUR
Jora;26.3421;77.8092;India;IND
Pattani;6.8664;101.2508;Thailand;THA
Burke;38.7773;-77.2633;United States;USA
Loon;9.8;123.8;Philippines;PHL
Saint-Brieuc;48.5136;-2.7653;France;FRA
Ananipalle;13.4902;79.2895;India;IND
Erkelenz;51.0833;6.3167;Germany;DEU
Majurwa;26.1036;86.9193;India;IND
Freeport;40.6515;-73.585;United States;USA
Cateel;7.79;126.4531;Philippines;PHL
Miliana;36.3;2.2333;Algeria;DZA
Tiberias;32.7944;35.5333;Israel;ISR
Maitum;6.03;124.48;Philippines;PHL
Regla;23.1317;-82.3364;Cuba;CUB
El Centro;32.7865;-115.5595;United States;USA
Dikili;39.0667;26.8833;Turkey;TUR
Germencik;37.8697;27.6058;Turkey;TUR
Al ‘Ayyāţ;29.6167;31.25;Egypt;EGY
Kuybyshev;55.45;78.3;Russia;RUS
Rio Grande da Serra;-23.7439;-46.3978;Brazil;BRA
Las Matas de Farfán;18.87;-71.52;Dominican Republic;DOM
Raisen;23.33;77.8;India;IND
Albufeira;37.0897;-8.2458;Portugal;PRT
Harsīn;34.2728;47.5875;Iran;IRN
Turnhout;51.3167;4.95;Belgium;BEL
Shakopee;44.7745;-93.4772;United States;USA
Central Signal Village;14.5106;121.0576;Philippines;PHL
Wilkes-Barre;41.2469;-75.876;United States;USA
Mandaon;12.2259;123.2842;Philippines;PHL
West Vancouver;49.3667;-123.1667;Canada;CAN
Hagi;34.4081;131.3992;Japan;JPN
Daijiazhuang;38.1344;114.3906;China;CHN
Tōgō;35.0966;137.0525;Japan;JPN
Tlajomulco de Zúñiga;20.4736;-103.4431;Mexico;MEX
Roghun;38.6978;69.7522;Tajikistan;TJK
Yartsevo;55.0667;32.7;Russia;RUS
Zevenaar;51.9167;6.0667;Netherlands;NLD
Lompoc;34.6618;-120.4714;United States;USA
Hicksville;40.7637;-73.5245;United States;USA
Talatamaty;-18.8333;47.45;Madagascar;MDG
Noordwijk;52.2333;4.45;Netherlands;NLD
Jānakammapeta;15.0125;79.8439;India;IND
Georgetown;43.6526;-79.9281;Canada;CAN
Oakland Park;26.178;-80.1528;United States;USA
Lombard;41.8741;-88.0157;United States;USA
Otofuke;43;143.2;Japan;JPN
Concord;43.2305;-71.5595;United States;USA
Sihora;23;80.12;India;IND
Dębica;50.05;21.4167;Poland;POL
San Vicente de Tagua Tagua;-34.4394;-71.0761;Chile;CHL
Guinayangan;13.9;122.45;Philippines;PHL
Al Midhnab;25.8601;44.2223;Saudi Arabia;SAU
Nocera Inferiore;40.75;14.6333;Italy;ITA
Murshidābād;24.18;88.27;India;IND
Senigallia;43.7167;13.2167;Italy;ITA
Vilvoorde;50.9333;4.4167;Belgium;BEL
Boyabat;41.4653;34.7708;Turkey;TUR
Korogwe;-5.1558;38.4503;Tanzania;TZA
Ahmadpur;18.7;76.9333;India;IND
Tinajdad;31.5;-5.0167;Morocco;MAR
Limache;-33.0167;-71.2667;Chile;CHL
Seohāra;29.22;78.58;India;IND
Yuchengcun;23.5633;116.2691;China;CHN
La Paz;14.317;-87.683;Honduras;HND
Mucaba;-7.1667;14.9333;Angola;AGO
San Jose;13.6981;123.5186;Philippines;PHL
Coatbridge;55.8625;-4.0266;United Kingdom;GBR
Tarbes;43.23;0.07;France;FRA
New Tecumseth;44.0833;-79.75;Canada;CAN
Casale;18.799;-72.3854;Haiti;HTI
Labason;8.0647;122.52;Philippines;PHL
Yuanli;24.4168;120.683;Taiwan;TWN
Bakamune;7.7831;80.8183;Sri Lanka;LKA
Goshikichō-aihara-minamidani;34.3;134.7833;Japan;JPN
Livramento de Nossa Senhora;-13.6428;-41.8408;Brazil;BRA
Comendador;18.8833;-71.7;Dominican Republic;DOM
Alès;44.1281;4.0817;France;FRA
Wānkāner;22.6161;70.9531;India;IND
Loreto;8.19;125.85;Philippines;PHL
Wismar;53.9;11.4667;Germany;DEU
Châlons-en-Champagne;48.9575;4.365;France;FRA
Zongolica;18.6667;-97;Mexico;MEX
Etten-Leur;51.5667;4.6333;Netherlands;NLD
Erkrath;51.2239;6.9147;Germany;DEU
Addanki;15.8167;79.9833;India;IND
Berkeley;39.9156;-74.1923;United States;USA
Hinatuan;8.3661;126.3361;Philippines;PHL
Wallsend;54.991;-1.534;United Kingdom;GBR
Merthyr Tudful;51.743;-3.378;United Kingdom;GBR
Yirga ‘Alem;6.75;38.4167;Ethiopia;ETH
Nidadavole;16.92;81.67;India;IND
Ciudad Constitución;25.0322;-111.6703;Mexico;MEX
Beni Saf;35.3;-1.3833;Algeria;DZA
Xinjun;28.7233;120.0189;China;CHN
Baler;15.7583;121.5625;Philippines;PHL
Bellinzona;46.1954;9.0297;Switzerland;CHE
Varaždin;46.3081;16.3378;Croatia;HRV
Anekal;12.7105;77.6967;India;IND
Āzādshahr;37.0869;55.1742;Iran;IRN
Jaro;11.1894;124.7853;Philippines;PHL
Rasskazovo;52.6667;41.8833;Russia;RUS
Bietigheim-Bissingen;48.9667;9.1333;Germany;DEU
Sugito;36.0258;139.7367;Japan;JPN
Salto de Pirapora;-23.6489;-47.5733;Brazil;BRA
Himi;36.8567;136.9731;Japan;JPN
Lubuk Sikaping;0.15;100.1667;Indonesia;IDN
Shyorongi;-1.8544;29.9625;Rwanda;RWA
Ząbki;52.2928;21.1161;Poland;POL
Chusovoy;58.3167;57.8167;Russia;RUS
Badian;9.8694;123.3959;Philippines;PHL
Thun;46.7667;7.6333;Switzerland;CHE
Murzuq;25.9;13.9;Libya;LBY
Kottangara;8.9167;76.6333;India;IND
Pittsfield;42.4517;-73.2605;United States;USA
Venray;51.5333;5.9833;Netherlands;NLD
Kalilangan;7.7464;124.7475;Philippines;PHL
North Brunswick;40.4505;-74.4798;United States;USA
Takāb;36.4008;47.1108;Iran;IRN
Cameron Highlands;4.5;101.5;Malaysia;MYS
Bushenyi;-0.5417;30.1878;Uganda;UGA
Maştağa;40.5328;50.0039;Azerbaijan;AZE
Bagneux;48.7983;2.3137;France;FRA
Porsa;26.67;78.37;India;IND
Bodupāl;17.4139;78.5783;India;IND
Krasnodon;48.3;39.7333;Ukraine;UKR
Tanghin-Dassouri;12.2667;-1.7167;Burkina Faso;BFA
Alhaurín de la Torre;36.6667;-4.55;Spain;ESP
Puteaux;48.885;2.2389;France;FRA
Rāmachandrapuram;16.85;82.02;India;IND
Greenacres;26.627;-80.1371;United States;USA
Chembra;11.042;75.911;India;IND
Gifhorn;52.4886;10.5464;Germany;DEU
Jinku;23.0372;112.5151;China;CHN
Shinshiro;34.9159;137.4986;Japan;JPN
Nijkerk;52.2333;5.4833;Netherlands;NLD
San Isidro;-34.4667;-58.5167;Argentina;ARG
Santa Elena;14.1797;122.3919;Philippines;PHL
Raduzhnyy;62.1333;77.4667;Russia;RUS
Roseller Lim;7.6583;122.4639;Philippines;PHL
Villeta;5.0083;-74.4738;Colombia;COL
Birsk;55.4167;55.5333;Russia;RUS
Caluire-et-Cuire;45.7953;4.8472;France;FRA
Kumatori;34.4;135.35;Japan;JPN
Uruará;-3.7178;-53.7369;Brazil;BRA
Cové;7.2333;2.3;Benin;BEN
Guambog;7.3092;125.8556;Philippines;PHL
Prostějov;49.4722;17.1106;Czechia;CZE
’Aïn Arnat;36.1833;5.3167;Algeria;DZA
Zhexiang;24.2591;98.2826;China;CHN
Presidente Epitácio;-21.7647;-52.1053;Brazil;BRA
Shōranūr;10.77;76.28;India;IND
Ksar;18.1022;-15.955;Mauritania;MRT
Rheden;52.0167;6.05;Netherlands;NLD
Oakley;37.9929;-121.6952;United States;USA
Panambi;-28.2928;-53.5019;Brazil;BRA
Kiraz;38.2306;28.2044;Turkey;TUR
Jerada;34.3117;-2.1636;Morocco;MAR
Cimerak;-7.7422;108.4244;Indonesia;IDN
Of;40.945;40.2644;Turkey;TUR
Ponte de Lima;41.7667;-8.5667;Portugal;PRT
Çeşme;38.3236;26.3028;Turkey;TUR
Borken;51.8333;6.8667;Germany;DEU
Bahía Honda;22.9064;-83.1639;Cuba;CUB
Linden;40.6251;-74.2383;United States;USA
Heinsberg;51.0631;6.0964;Germany;DEU
Tarauacá;-8.1608;-70.7658;Brazil;BRA
Campbell;37.2802;-121.9539;United States;USA
Moises Padilla;10.27;123.08;Philippines;PHL
Paoskoto;13.7833;-15.8167;Senegal;SEN
Al Kiswah;33.35;36.2333;Syria;SYR
Hokuto;35.7765;138.4236;Japan;JPN
Danville;37.8121;-121.9698;United States;USA
Pedro Celestino Negrete;24.726;-102.984;Mexico;MEX
Toboso;10.72;123.52;Philippines;PHL
Kikuyō;32.85;130.8167;Japan;JPN
Kilosa;-6.83;36.9875;Tanzania;TZA
Frosinone;41.6333;13.35;Italy;ITA
Loreto;22.2667;-101.9833;Mexico;MEX
Victoria;14.225;121.325;Philippines;PHL
Bolvadin;38.7167;31.05;Turkey;TUR
Anse Rouge;19.6333;-73.05;Haiti;HTI
Puerto del Rosario;28.5;-13.8667;Spain;ESP
Actopan;19.5036;-96.6192;Mexico;MEX
De Bilt;52.1167;5.2;Netherlands;NLD
Nilothi;28.8167;76.8667;India;IND
Dounan;23.6833;120.4833;Taiwan;TWN
Trelleborg;55.3667;13.1667;Sweden;SWE
Yutiancun;25.8747;119.4578;China;CHN
Isla;18.0333;-95.5333;Mexico;MEX
Jambusar;22.05;72.8;India;IND
Xihuachi;35.8164;108.0125;China;CHN
Sawākin;19.1025;37.33;Sudan;SDN
Innisfil;44.3;-79.5833;Canada;CAN
Turda;46.5667;23.7833;Romania;ROU
Kozáni;40.3;21.7833;Greece;GRC
Shināş;24.75;56.4667;Oman;OMN
Hueyapan de Ocampo;18.15;-95.15;Mexico;MEX
El Cuá;13.3675;-85.6733;Nicaragua;NIC
General Pacheco;-34.45;-58.65;Argentina;ARG
Kōttōppādam;10.9979;76.3914;India;IND
Douar Bni Malek;34.78;-5.6425;Morocco;MAR
El Asintal;14.6;-91.7333;Guatemala;GTM
Villa de Zaachila;16.9508;-96.7492;Mexico;MEX
Zhongbu;23.4082;120.5343;Taiwan;TWN
Lota;-37.0833;-73.1667;Chile;CHL
San Clemente;-35.55;-71.4833;Chile;CHL
Andes;5.5833;-75.9167;Colombia;COL
North Miami Beach;25.9302;-80.1659;United States;USA
Vaudreuil-Dorion;45.4;-74.0333;Canada;CAN
Alenquer;39.05;-9.0167;Portugal;PRT
Clermont;28.5325;-81.7208;United States;USA
Silistra;44.1172;27.2606;Bulgaria;BGR
Vargem Grande;-3.5431;-43.9158;Brazil;BRA
San Sebastián Huehuetenango;15.3833;-91.5833;Guatemala;GTM
Aleksinac;43.55;21.7;Serbia;SRB
Konārak;25.3589;60.3992;Iran;IRN
Paso de los Libres;-29.7167;-57.0833;Argentina;ARG
Ocozocoautla de Espinosa;16.7625;-93.375;Mexico;MEX
Maḩallāt;33.9056;50.4572;Iran;IRN
Kula;38.5458;28.6494;Turkey;TUR
Khawr Fakkān;25.3333;56.35;United Arab Emirates;ARE
San Bruno;37.6256;-122.4313;United States;USA
Ambāsamudram;8.7037;77.4527;India;IND
